delivery_id,match_id,innings,over,ball,batter_id,bowler_id,non_striker_id,runs_off_bat,extras,wicket_type,dismissed_batter_id
1845,8,2,7,3,85,211,91,2,0,,
1846,8,2,7,4,85,211,91,4,0,,
1847,8,2,7,5,85,211,91,4,0,,
1848,8,2,7,6,85,211,91,6,0,,
1849,8,2,8,1,91,211,85,3,0,,
1850,8,2,8,2,91,211,85,0,0,,
1851,8,2,8,3,91,211,85,0,0,,
1852,8,2,8,4,91,211,85,2,0,,
1853,8,2,8,5,85,211,91,3,0,,
1854,8,2,8,6,85,211,91,0,0,,
1855,8,2,9,1,85,211,91,0,0,,
1856,8,2,9,2,85,211,91,0,0,,
1857,8,2,9,3,85,211,91,0,0,,
1858,8,2,9,4,85,211,91,0,0,,
1859,8,2,9,5,91,211,85,1,0,,
1860,8,2,9,6,91,211,85,0,0,,
1861,8,2,10,1,85,211,91,1,0,,
1862,8,2,10,2,85,211,91,0,0,,
1863,8,2,10,3,85,211,91,0,0,,
1864,8,2,10,4,85,211,91,0,0,,
1865,8,2,10,5,85,211,91,4,0,,
1866,8,2,10,6,85,211,91,0,0,,
1867,8,2,11,1,91,211,85,1,0,,
1868,8,2,11,2,91,211,85,2,0,,
1869,8,2,11,3,91,211,85,0,0,,
1870,8,2,11,4,91,211,85,2,0,,
1871,8,2,11,5,91,211,85,6,0,,
1872,8,2,11,6,85,211,91,1,0,,
1873,8,2,12,1,85,219,91,0,0,,
1874,8,2,12,2,85,219,91,0,0,,
1875,8,2,12,3,85,219,91,0,0,,
1876,8,2,12,4,85,219,91,4,0,,
1877,8,2,12,5,85,219,91,0,0,,
1878,8,2,12,6,84,219,91,0,0,lbw,85
1879,8,2,13,1,91,219,84,3,2,,
1880,8,2,13,2,91,219,84,4,0,,
1881,8,2,13,3,84,219,91,1,0,,
1882,8,2,13,4,84,219,91,2,0,,
1883,8,2,13,5,84,219,91,2,0,,
1884,8,2,13,6,84,219,91,0,0,,
1885,8,2,14,1,84,219,91,0,0,,
1886,8,2,14,2,84,219,91,4,0,,
1887,8,2,14,3,84,219,91,4,0,,
1888,8,2,14,4,84,219,91,0,0,,
1889,8,2,14,5,84,219,91,0,0,,
1890,8,2,14,6,84,219,91,0,0,,
1891,8,2,15,1,84,219,91,4,0,,
1892,8,2,15,2,84,219,91,4,0,,
1893,8,2,15,3,84,219,91,2,0,,
1894,8,2,15,4,84,219,91,4,0,,
1895,8,2,15,5,84,219,91,0,0,,
1896,8,2,15,6,84,219,91,0,1,,
1897,8,2,16,1,84,219,91,0,0,,
1898,8,2,16,2,84,219,91,0,0,,
1899,8,2,16,3,84,219,91,6,0,,
1900,8,2,16,4,84,219,91,2,0,,
1901,8,2,16,5,84,219,91,0,0,,
1902,8,2,16,6,84,219,91,0,0,,
1903,8,2,17,1,84,219,91,0,0,,
1904,8,2,17,2,84,219,91,0,0,,
1905,8,2,17,3,84,219,91,4,0,,
1906,8,2,17,4,84,219,91,2,0,,
1907,8,2,17,5,84,219,91,0,0,,
1908,8,2,17,6,84,219,91,0,0,,
1909,8,2,18,1,91,212,84,3,0,,
1910,8,2,18,2,89,212,84,4,0,hit wicket,91
1911,8,2,18,3,89,212,84,2,0,,
1912,8,2,18,4,84,212,89,1,0,,
1913,8,2,18,5,89,212,84,1,0,,
1914,8,2,18,6,84,212,89,1,0,,
1915,8,2,19,1,89,212,84,1,0,,
1916,8,2,19,2,89,212,84,0,0,,
1917,8,2,19,3,89,212,84,0,1,,
1918,8,2,19,4,89,212,84,0,0,,
1919,8,2,19,5,84,212,89,1,0,,
1920,8,2,19,6,89,212,84,3,0,,
1921,9,1,0,1,423,497,425,0,0,stumped,418
1922,9,1,0,2,423,497,425,0,0,,
1923,9,1,0,3,425,497,423,1,0,,
1924,9,1,0,4,425,497,423,2,0,,
1925,9,1,0,5,423,497,425,1,0,,
1926,9,1,0,6,423,497,425,0,0,,
1927,9,1,1,1,423,497,425,0,0,,
1928,9,1,1,2,423,497,425,0,1,,
1929,9,1,1,3,423,497,425,0,0,,
1930,9,1,1,4,423,497,425,0,0,,
1931,9,1,1,5,425,497,423,5,0,,
1932,9,1,1,6,423,497,420,1,0,hit wicket,425
1933,9,1,2,1,423,497,420,4,0,,
1934,9,1,2,2,420,497,423,1,0,,
1935,9,1,2,3,423,497,420,1,0,,
1936,9,1,2,4,423,497,420,0,0,,
1937,9,1,2,5,423,497,420,2,0,,
1938,9,1,2,6,423,497,420,0,0,,
1939,9,1,3,1,423,497,420,6,0,,
1940,9,1,3,2,423,497,420,0,0,,
1941,9,1,3,3,423,497,420,6,0,,
1942,9,1,3,4,423,497,420,0,0,,
1943,9,1,3,5,423,497,420,0,0,,
1944,9,1,3,6,420,497,427,1,0,hit wicket,423
1945,9,1,4,1,427,497,420,1,0,,
1946,9,1,4,2,427,497,420,0,0,,
1947,9,1,4,3,427,497,420,0,0,,
1948,9,1,4,4,427,497,420,6,0,,
1949,9,1,4,5,427,497,420,0,0,,
1950,9,1,4,6,427,497,420,0,0,,
1951,9,1,5,1,427,497,420,0,0,,
1952,9,1,5,2,427,497,420,0,0,,
1953,9,1,5,3,427,497,420,0,0,,
1954,9,1,5,4,420,497,427,1,0,,
1955,9,1,5,5,427,497,420,1,0,,
1956,9,1,5,6,427,497,420,2,0,,
1957,9,1,6,1,427,511,420,0,0,,
1958,9,1,6,2,427,511,420,0,2,,
1959,9,1,6,3,420,511,427,1,0,,
1960,9,1,6,4,427,511,420,3,2,,
1961,9,1,6,5,417,511,420,0,0,hit wicket,427
1962,9,1,6,6,417,511,420,2,0,,
1963,9,1,7,1,417,511,420,0,0,,
1964,9,1,7,2,420,511,417,3,0,,
1965,9,1,7,3,420,511,417,6,0,,
1966,9,1,7,4,417,511,420,1,0,,
1967,9,1,7,5,420,511,417,1,0,,
1968,9,1,7,6,420,511,417,0,0,,
1969,9,1,8,1,420,511,417,2,0,,
1970,9,1,8,2,420,511,417,0,0,,
1971,9,1,8,3,420,511,417,0,1,,
1972,9,1,8,4,420,511,417,4,0,,
1973,9,1,8,5,420,511,417,4,0,,
1974,9,1,8,6,417,511,420,1,0,,
1975,9,1,9,1,417,511,420,4,0,,
1976,9,1,9,2,420,511,417,1,0,,
1977,9,1,9,3,420,511,417,0,0,,
1978,9,1,9,4,420,511,417,0,0,,
1979,9,1,9,5,420,511,417,0,0,,
1980,9,1,9,6,420,511,417,0,1,,
1981,9,1,10,1,420,511,417,0,0,,
1982,9,1,10,2,420,511,417,4,0,,
1983,9,1,10,3,420,511,417,0,0,,
1984,9,1,10,4,420,511,417,4,0,,
1985,9,1,10,5,431,511,417,0,0,run out,420
1986,9,1,10,6,431,511,417,0,0,,
1987,9,1,11,1,431,511,417,4,0,,
1988,9,1,11,2,431,511,417,6,0,,
1989,9,1,11,3,431,511,417,0,0,,
1990,9,1,11,4,417,511,431,1,0,,
1991,9,1,11,5,417,511,431,0,0,,
1992,9,1,11,6,417,511,431,4,0,,
1993,9,1,12,1,431,506,417,1,0,,
1994,9,1,12,2,431,506,417,0,0,,
1995,9,1,12,3,431,506,417,0,0,,
1996,9,1,12,4,431,506,417,4,0,,
1997,9,1,12,5,431,506,417,0,0,,
1998,9,1,12,6,417,506,431,1,0,,
1999,9,1,13,1,417,506,431,0,0,,
2000,9,1,13,2,431,506,423,1,0,stumped,417
2001,9,1,13,3,423,506,418,1,0,hit wicket,431
2002,9,1,13,4,418,506,423,1,0,,
2003,9,1,13,5,418,506,423,0,0,,
2004,9,1,13,6,418,506,423,0,0,,
2005,9,1,14,1,418,506,423,0,0,,
2006,9,1,14,2,423,506,418,1,0,,
2007,9,1,14,3,423,506,418,0,0,,
2008,9,1,14,4,423,506,418,0,0,,
2009,9,1,14,5,423,506,418,0,2,,
2010,9,1,14,6,418,506,423,1,0,,
2011,9,1,15,1,418,506,423,4,0,,
2012,9,1,15,2,418,506,423,0,2,,
2013,9,1,15,3,418,506,423,0,0,,
2014,9,1,15,4,418,506,423,0,0,,
2015,9,1,15,5,423,506,418,1,0,,
2016,9,1,15,6,423,506,418,0,0,,
2017,9,1,16,1,423,506,418,0,0,,
2018,9,1,16,2,423,506,418,0,1,,
2019,9,1,16,3,418,506,423,1,0,,
2020,9,1,16,4,418,506,423,0,0,,
2021,9,1,16,5,423,506,418,3,0,,
2022,9,1,16,6,417,506,418,4,0,lbw,423
2023,9,1,17,1,418,506,417,1,0,,
2024,9,1,17,2,417,506,418,1,1,,
2025,9,1,17,3,417,506,418,6,0,,
2026,9,1,17,4,417,506,418,0,0,,
2027,9,1,17,5,417,506,418,4,0,,
2028,9,1,17,6,417,506,418,0,0,,
2029,9,1,18,1,417,498,418,4,0,,
2030,9,1,18,2,417,498,418,0,0,,
2031,9,1,18,3,417,498,418,0,0,,
2032,9,1,18,4,417,498,418,0,0,,
2033,9,1,18,5,417,498,418,0,0,,
2034,9,1,18,6,417,498,418,4,0,,
2035,9,1,19,1,418,498,417,1,0,,
2036,9,1,19,2,418,498,417,0,0,,
2037,9,1,19,3,418,498,417,2,0,,
2038,9,1,19,4,418,498,417,0,0,,
2039,9,1,19,5,417,498,418,1,0,,
2040,9,1,19,6,417,498,418,0,0,,
2041,9,2,0,1,499,432,510,2,0,,
2042,9,2,0,2,499,432,510,0,0,,
2043,9,2,0,3,499,432,510,0,0,,
2044,9,2,0,4,499,432,510,2,0,,
2045,9,2,0,5,510,432,499,5,0,,
2046,9,2,0,6,499,432,510,1,0,,
2047,9,2,1,1,499,432,510,0,0,,
2048,9,2,1,2,499,432,510,0,0,,
2049,9,2,1,3,499,432,510,0,0,,
2050,9,2,1,4,499,432,510,0,0,,
2051,9,2,1,5,499,432,510,0,0,,
2052,9,2,1,6,499,432,510,0,0,,
2053,9,2,2,1,499,432,510,0,0,,
2054,9,2,2,2,501,432,510,0,0,run out,499
2055,9,2,2,3,501,432,510,0,0,,
2056,9,2,2,4,501,432,510,0,0,,
2057,9,2,2,5,501,432,510,0,0,,
2058,9,2,2,6,501,432,510,0,0,,
2059,9,2,3,1,501,432,510,0,0,,
2060,9,2,3,2,501,432,510,2,0,,
2061,9,2,3,3,501,432,510,0,0,,
2062,9,2,3,4,501,432,510,4,0,,
2063,9,2,3,5,501,432,510,0,0,,
2064,9,2,3,6,501,432,510,0,2,,
2065,9,2,4,1,506,432,510,4,0,hit wicket,501
2066,9,2,4,2,506,432,510,6,1,,
2067,9,2,4,3,506,432,510,0,0,,
2068,9,2,4,4,506,432,510,0,0,,
2069,9,2,4,5,506,432,510,0,0,,
2070,9,2,4,6,506,432,510,0,0,,
2071,9,2,5,1,506,432,510,4,0,,
2072,9,2,5,2,506,432,510,4,0,,
2073,9,2,5,3,506,432,510,4,0,,
2074,9,2,5,4,506,432,510,0,0,,
2075,9,2,5,5,506,432,510,0,0,,
2076,9,2,5,6,506,432,510,2,0,,
2077,9,2,6,1,510,422,499,1,0,caught,506
2078,9,2,6,2,499,422,510,1,0,,
2079,9,2,6,3,510,422,499,1,0,,
2080,9,2,6,4,499,422,510,5,0,,
2081,9,2,6,5,499,422,510,0,0,,
2082,9,2,6,6,510,422,499,1,0,,
2083,9,2,7,1,499,422,510,1,0,,
2084,9,2,7,2,510,422,499,1,0,,
2085,9,2,7,3,510,422,499,4,0,,
2086,9,2,7,4,510,422,499,0,0,,
2087,9,2,7,5,510,422,499,0,0,,
2088,9,2,7,6,510,422,499,4,0,,
2089,9,2,8,1,510,422,499,0,0,,
2090,9,2,8,2,510,422,499,0,1,,
2091,9,2,8,3,510,422,499,4,0,,
2092,9,2,8,4,499,422,510,1,0,,
2093,9,2,8,5,499,422,510,0,0,,
2094,9,2,8,6,499,422,510,0,0,,
2095,9,2,9,1,499,422,510,0,0,,
2096,9,2,9,2,499,422,510,0,0,,
2097,9,2,9,3,502,422,510,0,0,bowled,499
2098,9,2,9,4,510,422,502,1,1,,
2099,9,2,9,5,510,422,502,4,0,,
2100,9,2,9,6,510,422,502,4,0,,
2101,9,2,10,1,510,422,502,0,0,,
2102,9,2,10,2,510,422,502,0,0,,
2103,9,2,10,3,510,422,502,0,0,,
2104,9,2,10,4,510,422,502,0,0,,
2105,9,2,10,5,502,422,510,1,0,,
2106,9,2,10,6,502,422,510,4,1,,
2107,9,2,11,1,502,422,510,2,0,,
2108,9,2,11,2,502,422,510,2,0,,
2109,9,2,11,3,502,422,510,0,0,,
2110,9,2,11,4,502,422,510,0,0,,
2111,9,2,11,5,510,422,502,1,0,,
2112,9,2,11,6,498,422,502,0,0,lbw,510
2113,9,2,12,1,498,425,502,2,0,,
2114,9,2,12,2,498,425,502,0,0,,
2115,9,2,12,3,498,425,502,0,1,,
2116,9,2,12,4,498,425,502,4,0,,
2117,9,2,12,5,498,425,502,0,0,,
2118,9,2,12,6,502,425,498,1,0,,
2119,9,2,13,1,502,425,498,2,0,,
2120,9,2,13,2,507,425,498,0,0,hit wicket,502
2121,9,2,13,3,507,425,498,0,0,,
2122,9,2,13,4,498,425,507,3,0,,
2123,9,2,13,5,498,425,507,4,0,,
2124,9,2,13,6,498,425,507,0,0,,
2125,9,2,14,1,498,425,507,2,1,,
2126,9,2,14,2,498,425,507,0,0,,
2127,9,2,14,3,498,425,507,6,0,,
2128,9,2,14,4,507,425,498,1,0,,
2129,9,2,14,5,498,425,507,3,0,,
2130,9,2,14,6,498,425,507,0,0,,
2131,9,2,15,1,498,425,507,0,0,,
2132,9,2,15,2,498,425,507,0,0,,
2133,9,2,15,3,498,425,507,0,0,,
2134,9,2,15,4,498,425,507,0,0,,
2135,9,2,15,5,498,425,507,0,0,,
2136,9,2,15,6,498,425,507,4,0,,
2137,9,2,16,1,498,425,507,0,0,,
2138,9,2,16,2,507,425,498,1,2,,
2139,9,2,16,3,498,425,507,1,2,,
2140,9,2,16,4,498,425,507,0,1,,
2141,9,2,16,5,498,425,507,6,0,,
2142,9,2,16,6,498,425,507,6,0,,
2143,9,2,17,1,507,425,498,1,0,,
2144,9,2,17,2,507,425,498,4,0,,
2145,9,2,17,3,498,425,507,1,0,,
2146,9,2,17,4,507,425,498,1,0,,
2147,9,2,17,5,507,425,498,6,0,,
2148,9,2,17,6,507,425,498,4,0,,
2149,9,2,18,1,507,422,498,2,0,,
2150,9,2,18,2,507,422,498,0,0,,
2151,9,2,18,3,498,422,507,1,0,,
2152,9,2,18,4,498,422,507,6,0,,
2153,9,2,18,5,498,422,507,0,0,,
2154,9,2,18,6,498,422,507,0,0,,
2155,9,2,19,1,507,422,498,3,0,,
2156,9,2,19,2,507,422,498,2,0,,
2157,9,2,19,3,507,422,498,0,1,,
2158,9,2,19,4,498,422,507,3,0,,
2159,9,2,19,5,498,422,507,4,0,,
2160,9,2,19,6,507,422,498,1,0,,
2161,10,1,0,1,279,69,273,4,0,,
2162,10,1,0,2,273,69,279,1,0,,
2163,10,1,0,3,273,69,279,0,0,,
2164,10,1,0,4,273,69,279,0,0,,
2165,10,1,0,5,279,69,273,1,0,,
2166,10,1,0,6,279,69,273,6,0,,
2167,10,1,1,1,279,69,273,0,1,,
2168,10,1,1,2,279,69,273,0,0,,
2169,10,1,1,3,273,69,279,1,0,,
2170,10,1,1,4,279,69,273,5,0,,
2171,10,1,1,5,279,69,273,0,0,,
2172,10,1,1,6,279,69,273,0,0,,
2173,10,1,2,1,279,69,273,0,0,,
2174,10,1,2,2,279,69,273,0,0,,
2175,10,1,2,3,279,69,273,0,0,,
2176,10,1,2,4,279,69,273,4,0,,
2177,10,1,2,5,279,69,273,2,0,,
2178,10,1,2,6,279,69,273,0,0,,
2179,10,1,3,1,279,69,273,0,0,,
2180,10,1,3,2,279,69,273,0,0,,
2181,10,1,3,3,279,69,273,0,1,,
2182,10,1,3,4,279,69,273,2,1,,
2183,10,1,3,5,279,69,273,2,0,,
2184,10,1,3,6,273,69,279,1,0,,
2185,10,1,4,1,273,69,279,0,0,,
2186,10,1,4,2,273,69,279,0,1,,
2187,10,1,4,3,279,69,273,1,0,,
2188,10,1,4,4,279,69,273,0,0,,
2189,10,1,4,5,279,69,273,0,0,,
2190,10,1,4,6,273,69,279,1,0,,
2191,10,1,5,1,273,69,279,0,0,,
2192,10,1,5,2,279,69,273,1,2,,
2193,10,1,5,3,279,69,273,4,0,,
2194,10,1,5,4,279,69,273,0,0,,
2195,10,1,5,5,273,69,279,1,0,,
2196,10,1,5,6,273,69,279,2,0,,
2197,10,1,6,1,273,79,279,4,0,,
2198,10,1,6,2,273,79,279,0,0,,
2199,10,1,6,3,273,79,279,4,0,,
2200,10,1,6,4,287,79,279,6,0,bowled,273
2201,10,1,6,5,279,79,287,1,0,,
2202,10,1,6,6,279,79,287,2,0,,
2203,10,1,7,1,287,79,279,1,0,,
2204,10,1,7,2,279,79,287,5,0,,
2205,10,1,7,3,279,79,287,0,0,,
2206,10,1,7,4,279,79,287,2,0,,
2207,10,1,7,5,279,79,287,0,0,,
2208,10,1,7,6,279,79,287,4,0,,
2209,10,1,8,1,279,79,287,0,0,,
2210,10,1,8,2,287,79,279,1,0,,
2211,10,1,8,3,287,79,279,0,0,,
2212,10,1,8,4,287,79,279,0,0,,
2213,10,1,8,5,282,79,279,0,0,stumped,287
2214,10,1,8,6,282,79,279,6,0,,
2215,10,1,9,1,282,79,279,0,0,,
2216,10,1,9,2,282,79,279,0,0,,
2217,10,1,9,3,282,79,279,4,1,,
2218,10,1,9,4,282,79,279,0,0,,
2219,10,1,9,5,282,79,279,0,0,,
2220,10,1,9,6,279,79,282,1,0,,
2221,10,1,10,1,279,79,282,0,0,,
2222,10,1,10,2,279,79,282,0,0,,
2223,10,1,10,3,279,79,282,0,0,,
2224,10,1,10,4,279,79,282,0,0,,
2225,10,1,10,5,279,79,282,6,1,,
2226,10,1,10,6,279,79,282,0,0,,
2227,10,1,11,1,279,79,282,2,0,,
2228,10,1,11,2,279,79,282,0,0,,
2229,10,1,11,3,279,79,282,0,1,,
2230,10,1,11,4,279,79,282,0,0,,
2231,10,1,11,5,279,79,282,0,0,,
2232,10,1,11,6,279,79,282,2,0,,
2233,10,1,12,1,287,66,282,2,0,run out,279
2234,10,1,12,2,287,66,282,0,0,,
2235,10,1,12,3,287,66,282,4,0,,
2236,10,1,12,4,287,66,282,0,0,,
2237,10,1,12,5,287,66,282,0,0,,
2238,10,1,12,6,287,66,282,0,0,,
2239,10,1,13,1,287,66,282,0,1,,
2240,10,1,13,2,287,66,282,2,0,,
2241,10,1,13,3,287,66,282,0,0,,
2242,10,1,13,4,287,66,282,0,0,,
2243,10,1,13,5,287,66,282,0,0,,
2244,10,1,13,6,287,66,282,4,0,,
2245,10,1,14,1,282,66,287,1,0,,
2246,10,1,14,2,282,66,287,2,0,,
2247,10,1,14,3,287,66,282,1,0,,
2248,10,1,14,4,287,66,282,0,0,,
2249,10,1,14,5,287,66,282,0,0,,
2250,10,1,14,6,287,66,282,2,0,,
2251,10,1,15,1,287,66,282,4,1,,
2252,10,1,15,2,287,66,282,0,0,,
2253,10,1,15,3,287,66,282,4,2,,
2254,10,1,15,4,287,66,282,0,0,,
2255,10,1,15,5,287,66,282,0,0,,
2256,10,1,15,6,287,66,282,0,0,,
2257,10,1,16,1,287,66,282,0,1,,
2258,10,1,16,2,287,66,282,0,0,,
2259,10,1,16,3,287,66,282,0,0,,
2260,10,1,16,4,282,66,287,1,0,,
2261,10,1,16,5,282,66,287,6,0,,
2262,10,1,16,6,287,66,282,1,0,,
2263,10,1,17,1,287,66,282,0,0,,
2264,10,1,17,2,287,66,282,6,0,,
2265,10,1,17,3,287,66,282,0,0,,
2266,10,1,17,4,282,66,287,1,0,,
2267,10,1,17,5,282,66,287,0,0,,
2268,10,1,17,6,282,66,287,6,0,,
2269,10,1,18,1,282,76,287,6,0,,
2270,10,1,18,2,282,76,287,0,0,,
2271,10,1,18,3,282,76,287,0,0,,
2272,10,1,18,4,282,76,287,4,0,,
2273,10,1,18,5,282,76,287,0,0,,
2274,10,1,18,6,282,76,287,4,0,,
2275,10,1,19,1,282,76,287,0,0,,
2276,10,1,19,2,282,76,287,0,0,,
2277,10,1,19,3,282,76,287,0,0,,
2278,10,1,19,4,287,76,282,1,0,,
2279,10,1,19,5,287,76,282,0,0,,
2280,10,1,19,6,287,76,282,0,2,,
2281,10,2,0,1,70,274,80,0,2,,
2282,10,2,0,2,70,274,80,0,2,,
2283,10,2,0,3,80,274,70,1,1,,
2284,10,2,0,4,80,274,70,0,0,,
2285,10,2,0,5,80,274,70,0,0,,
2286,10,2,0,6,70,274,80,1,0,,
2287,10,2,1,1,70,274,80,2,0,,
2288,10,2,1,2,70,274,80,4,0,,
2289,10,2,1,3,80,274,70,1,0,,
2290,10,2,1,4,80,274,70,0,0,,
2291,10,2,1,5,80,274,70,0,0,,
2292,10,2,1,6,70,274,80,1,0,,
2293,10,2,2,1,70,274,80,2,0,,
2294,10,2,2,2,80,274,70,1,0,,
2295,10,2,2,3,80,274,70,0,0,,
2296,10,2,2,4,80,274,70,2,0,,
2297,10,2,2,5,80,274,70,0,0,,
2298,10,2,2,6,70,274,80,3,0,,
2299,10,2,3,1,80,274,70,1,0,,
2300,10,2,3,2,80,274,70,0,0,,
2301,10,2,3,3,80,274,70,4,0,,
2302,10,2,3,4,80,274,70,0,0,,
2303,10,2,3,5,80,274,70,0,0,,
2304,10,2,3,6,80,274,70,0,0,,
2305,10,2,4,1,80,274,70,0,2,,
2306,10,2,4,2,80,274,70,0,0,,
2307,10,2,4,3,80,274,70,4,0,,
2308,10,2,4,4,80,274,70,4,0,,
2309,10,2,4,5,70,274,80,1,0,,
2310,10,2,4,6,80,274,70,1,0,,
2311,10,2,5,1,80,274,70,0,0,,
2312,10,2,5,2,80,274,70,0,0,,
2313,10,2,5,3,80,274,70,0,0,,
2314,10,2,5,4,80,274,70,6,0,,
2315,10,2,5,5,80,274,70,0,0,,
2316,10,2,5,6,80,274,70,0,0,,
2317,10,2,6,1,80,278,70,4,0,,
2318,10,2,6,2,70,278,80,1,1,,
2319,10,2,6,3,70,278,80,0,0,,
2320,10,2,6,4,80,278,70,1,0,,
2321,10,2,6,5,70,278,80,1,0,,
2322,10,2,6,6,70,278,80,0,0,,
2323,10,2,7,1,70,278,80,2,0,,
2324,10,2,7,2,70,278,80,0,0,,
2325,10,2,7,3,80,278,70,1,0,,
2326,10,2,7,4,80,278,70,0,1,,
2327,10,2,7,5,80,278,70,0,0,,
2328,10,2,7,6,80,278,70,0,2,,
2329,10,2,8,1,70,278,80,5,0,,
2330,10,2,8,2,70,278,80,0,0,,
2331,10,2,8,3,80,278,70,3,0,,
2332,10,2,8,4,70,278,80,1,0,,
2333,10,2,8,5,70,278,80,0,0,,
2334,10,2,8,6,70,278,80,2,0,,
2335,10,2,9,1,80,278,70,1,0,,
2336,10,2,9,2,80,278,70,4,0,,
2337,10,2,9,3,80,278,70,0,0,,
2338,10,2,9,4,70,278,80,1,0,,
2339,10,2,9,5,70,278,80,0,1,,
2340,10,2,9,6,70,278,80,0,0,,
2341,10,2,10,1,70,278,80,0,0,,
2342,10,2,10,2,70,278,80,0,0,,
2343,10,2,10,3,80,278,70,5,0,,
2344,10,2,10,4,80,278,70,4,0,,
2345,10,2,10,5,80,278,70,0,0,,
2346,10,2,10,6,80,278,70,4,0,,
2347,10,2,11,1,80,278,70,0,0,,
2348,10,2,11,2,80,278,70,0,0,,
2349,10,2,11,3,70,278,80,3,0,,
2350,10,2,11,4,80,278,70,1,1,,
2351,10,2,11,5,80,278,70,0,0,,
2352,10,2,11,6,70,278,79,1,0,caught,80
2353,10,2,12,1,70,285,79,2,0,,
2354,10,2,12,2,70,285,79,0,2,,
2355,10,2,12,3,70,285,79,4,2,,
2356,10,2,12,4,79,285,70,1,0,,
2357,10,2,12,5,79,285,70,0,1,,
2358,10,2,12,6,79,285,70,4,0,,
2359,10,2,13,1,79,285,70,0,0,,
2360,10,2,13,2,79,285,70,0,0,,
2361,10,2,13,3,79,285,70,0,0,,
2362,10,2,13,4,79,285,70,4,0,,
2363,10,2,13,5,75,285,70,0,0,hit wicket,79
2364,10,2,13,6,75,285,70,0,1,,
2365,10,2,14,1,75,285,70,6,0,,
2366,10,2,14,2,75,285,70,4,0,,
2367,10,2,14,3,75,285,70,0,0,,
2368,10,2,14,4,75,285,70,0,0,,
2369,10,2,14,5,73,285,70,2,0,run out,75
2370,10,2,14,6,73,285,70,0,0,,
2371,10,2,15,1,73,285,70,0,1,,
2372,10,2,15,2,70,285,73,1,0,,
2373,10,2,15,3,70,285,73,0,0,,
2374,10,2,15,4,73,285,70,3,0,,
2375,10,2,15,5,73,285,70,4,0,,
2376,10,2,15,6,73,285,70,0,0,,
2377,10,2,16,1,72,285,70,0,0,run out,73
2378,10,2,16,2,72,285,70,2,1,,
2379,10,2,16,3,72,285,70,0,0,,
2380,10,2,16,4,72,285,70,0,0,,
2381,10,2,16,5,70,285,72,3,0,,
2382,10,2,16,6,70,285,72,2,0,,
2383,10,2,17,1,70,285,72,4,0,,
2384,10,2,17,2,71,285,72,0,0,caught,70
2385,10,2,17,3,71,285,72,0,0,,
2386,10,2,17,4,72,285,71,1,0,,
2387,10,2,17,5,72,285,71,2,0,,
2388,10,2,17,6,72,285,71,0,0,,
2389,10,2,18,1,72,286,71,0,0,,
2390,10,2,18,2,72,286,71,0,0,,
2391,10,2,18,3,71,286,72,1,0,,
2392,10,2,18,4,71,286,72,2,0,,
2393,10,2,18,5,72,286,71,1,0,,
2394,10,2,18,6,71,286,72,1,0,,
2395,10,2,19,1,71,286,72,0,0,,
2396,10,2,19,2,71,286,72,0,0,,
2397,10,2,19,3,71,286,72,4,0,,
2398,10,2,19,4,72,286,71,1,2,,
2399,10,2,19,5,72,286,71,0,0,,
2400,10,2,19,6,72,286,71,0,0,,
2401,11,1,0,1,492,254,493,0,0,,
2402,11,1,0,2,492,254,493,0,0,,
2403,11,1,0,3,492,254,493,0,0,,
2404,11,1,0,4,492,254,493,0,0,,
2405,11,1,0,5,492,254,493,0,0,,
2406,11,1,0,6,493,254,492,1,0,,
2407,11,1,1,1,493,254,492,0,0,,
2408,11,1,1,2,492,254,493,1,0,,
2409,11,1,1,3,492,254,493,0,0,,
2410,11,1,1,4,492,254,493,0,0,,
2411,11,1,1,5,492,254,493,0,1,,
2412,11,1,1,6,492,254,493,4,0,,
2413,11,1,2,1,492,254,493,0,1,,
2414,11,1,2,2,492,254,493,0,0,,
2415,11,1,2,3,493,254,492,1,0,,
2416,11,1,2,4,493,254,492,0,0,,
2417,11,1,2,5,493,254,492,2,0,,
2418,11,1,2,6,493,254,492,0,0,,
2419,11,1,3,1,493,254,492,0,0,,
2420,11,1,3,2,493,254,492,0,1,,
2421,11,1,3,3,493,254,492,0,0,,
2422,11,1,3,4,493,254,492,0,1,,
2423,11,1,3,5,493,254,492,6,0,,
2424,11,1,3,6,493,254,492,0,0,,
2425,11,1,4,1,493,254,492,0,0,,
2426,11,1,4,2,492,254,493,1,0,,
2427,11,1,4,3,492,254,493,0,0,,
2428,11,1,4,4,493,254,492,1,0,,
2429,11,1,4,5,493,254,492,0,0,,
2430,11,1,4,6,493,254,492,0,0,,
2431,11,1,5,1,493,254,492,0,0,,
2432,11,1,5,2,492,254,493,1,0,,
2433,11,1,5,3,492,254,493,4,0,,
2434,11,1,5,4,492,254,493,4,0,,
2435,11,1,5,5,492,254,493,6,0,,
2436,11,1,5,6,493,254,492,1,0,,
2437,11,1,6,1,493,246,492,0,1,,
2438,11,1,6,2,493,246,492,2,0,,
2439,11,1,6,3,493,246,492,0,0,,
2440,11,1,6,4,493,246,492,4,0,,
2441,11,1,6,5,493,246,492,0,2,,
2442,11,1,6,6,493,246,492,6,0,,
2443,11,1,7,1,493,246,492,0,0,,
2444,11,1,7,2,492,246,493,1,0,,
2445,11,1,7,3,493,246,492,1,0,,
